date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:51	153433/153433	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:24:27%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
13:23:51	816966/816966	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:23:50%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
13:23:51	178571/178571	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:24:32%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
13:23:51	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202023%2018:23:40%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
13:23:52	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2013:18:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
13:23:52	5751/5751	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Oct%202022%2018:19:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
13:23:52	96645/96645	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2020:37:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
13:23:52	518642/518642	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2008:11:28%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
13:23:52	6083/6083	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2012:55:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
13:23:53	93874/93874	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:56:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
13:23:53	6773/6773	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:26:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
13:23:53	29596/29596	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:56:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
13:23:53	418664/418664	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:18:41%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
13:23:54	192167/192167	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:18:53%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
13:23:54	378/378	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Feb%202023%2013:23:54%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
13:23:54	820044/820044	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:23:53%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
13:23:55	498/498	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Feb%202023%2013:23:55%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
13:23:55	765782/765782	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:23:54%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
13:23:56	141013/141013	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:48%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
13:23:57	841311/841311	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:23:55%20GMT	https://www.classcentral.com/subject/ai	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
13:23:57	827435/827435	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:23:56%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
13:23:58	7784/7784	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:23:57%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
13:23:58	769103/769103	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:23:57%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
13:23:58	7984/7984	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:23:57%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/computer-networking.56.delayed	(from https://www.classcentral.com/)
13:23:58	7758/7758	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:23:58%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
13:23:59	7865/7865	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:23:58%20GMT	https://www.classcentral.com/subject/devops	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/devops.58.delayed	(from https://www.classcentral.com/)
13:23:59	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:23:59%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/deep-learning.59.delayed	(from https://www.classcentral.com/)
13:23:59	7955/7955	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:23:59%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/cryptography.5a.delayed	(from https://www.classcentral.com/)
13:23:59	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:23:59%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/quantum-computing.5b.delayed	(from https://www.classcentral.com/)
13:24:00	7851/7851	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:23:59%20GMT	https://www.classcentral.com/subject/hci	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/hci.5c.delayed	(from https://www.classcentral.com/)
13:24:01	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:00%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/blockchain.5e.delayed	(from https://www.classcentral.com/)
13:24:02	742221/742221	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:00%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/distributed-systems.html	(from https://www.classcentral.com/)
13:24:02	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:01%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/operating-systems.5f.delayed	(from https://www.classcentral.com/)
13:24:02	7761/7761	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:02%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/computer-graphics	(from https://www.classcentral.com/)
13:24:02	8019/8019	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:02%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/nutrition-and-wellness.61.delayed	(from https://www.classcentral.com/)
13:24:02	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:02%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/disease-and-disorders.62.delayed	(from https://www.classcentral.com/)
13:24:03	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:02%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/public-health.63.delayed	(from https://www.classcentral.com/)
13:24:03	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:03%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/health-care.64.delayed	(from https://www.classcentral.com/)
13:24:04	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:04%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/anatomy.66.delayed	(from https://www.classcentral.com/)
13:24:05	765297/765297	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:04%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
13:24:05	7981/7981	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:04%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/veterinary-science.67.delayed	(from https://www.classcentral.com/)
13:24:05	7660/7660	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:05%20GMT	https://www.classcentral.com/subject/cme	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/cme	(from https://www.classcentral.com/)
13:24:05	7903/7903	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:05%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/statistics.69.delayed	(from https://www.classcentral.com/)
13:24:06	8035/8035	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:05%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/foundations-of-mathematics.6a.delayed	(from https://www.classcentral.com/)
13:24:06	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:05%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/calculus.6b.delayed	(from https://www.classcentral.com/)
13:24:06	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:06%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/discrete-mathematics.6c.delayed	(from https://www.classcentral.com/)
13:24:06	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:06%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/trigonometry.6d.delayed	(from https://www.classcentral.com/)
13:24:08	7889/7889	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:07%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/algebra.6f.delayed	(from https://www.classcentral.com/)
13:24:08	752688/752688	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:07%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
13:24:08	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:07%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/precalculus.70.delayed	(from https://www.classcentral.com/)
13:24:08	7724/7724	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:08%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/number-theory	(from https://www.classcentral.com/)
13:24:09	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:08%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/combinatorics.72.delayed	(from https://www.classcentral.com/)
13:24:09	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:08%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/mathematical-logic.73.delayed	(from https://www.classcentral.com/)
13:24:09	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:09%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/linear-programming.74.delayed	(from https://www.classcentral.com/)
13:24:09	8031/8031	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:09%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/management-and-leadership.75.delayed	(from https://www.classcentral.com/)
13:24:10	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:09%20GMT	https://www.classcentral.com/subject/finance	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/finance.76.delayed	(from https://www.classcentral.com/)
13:24:11	7921/7921	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:11%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/marketing.78.delayed	(from https://www.classcentral.com/)
13:24:11	786844/786844	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:10%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
13:24:11	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:11%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/strategic-management.79.delayed	(from https://www.classcentral.com/)
13:24:12	7761/7761	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:11%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/industry-specific	(from https://www.classcentral.com/)
13:24:12	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:11%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/business-intelligence.7b.delayed	(from https://www.classcentral.com/)
13:24:12	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:12%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/accounting.7c.delayed	(from https://www.classcentral.com/)
13:24:12	7968/7968	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:12%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/human-resources.7d.delayed	(from https://www.classcentral.com/)
13:24:13	7981/7981	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:12%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/project-management.7e.delayed	(from https://www.classcentral.com/)
13:24:13	7880/7880	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:13%20GMT	https://www.classcentral.com/subject/sales	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/sales.7f.delayed	(from https://www.classcentral.com/)
13:24:14	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:14%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/business-software.81.delayed	(from https://www.classcentral.com/)
13:24:15	764639/764639	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:14%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/design-thinking.html	(from https://www.classcentral.com/)
13:24:15	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:14%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/risk-management.82.delayed	(from https://www.classcentral.com/)
13:24:15	7660/7660	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:15%20GMT	https://www.classcentral.com/subject/csr	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/csr	(from https://www.classcentral.com/)
13:24:15	7971/7971	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:15%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/customer-service.84.delayed	(from https://www.classcentral.com/)
13:24:16	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:15%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/nonprofit.85.delayed	(from https://www.classcentral.com/)
13:24:16	7923/7923	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:15%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/innovation.86.delayed	(from https://www.classcentral.com/)
13:24:16	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:16%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/operations-management.87.delayed	(from https://www.classcentral.com/)
13:24:16	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:16%20GMT	https://www.classcentral.com/subject/history	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/history.88.delayed	(from https://www.classcentral.com/)
13:24:18	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:17%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/language-learning.8a.delayed	(from https://www.classcentral.com/)
13:24:18	781903/781903	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:17%20GMT	https://www.classcentral.com/subject/literature	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/literature.html	(from https://www.classcentral.com/)
13:24:18	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:18%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/grammar-writing.8b.delayed	(from https://www.classcentral.com/)
13:24:18	7710/7710	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:18%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/philosophy	(from https://www.classcentral.com/)
13:24:19	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:18%20GMT	https://www.classcentral.com/subject/religion	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/religion.8d.delayed	(from https://www.classcentral.com/)
13:24:19	7852/7852	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:19%20GMT	https://www.classcentral.com/subject/esl	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/esl.8e.delayed	(from https://www.classcentral.com/)
